49375.0993   -4.807  0.075
49375.9832   -4.568  0.071
49377.0051   -4.607  0.059
49379.2545   -4.721  0.182
49380.9609   -4.518  0.128
49382.0467   -4.312  0.157
49385.1940   -4.672  0.129
49386.9836   -4.575  0.066
49389.1052   -4.546  0.090
49390.9738   -5.316  0.038
49393.2421   -4.643  0.088
49398.9509   -4.576  0.037
49399.9545   -4.734  0.062
49400.2615   -4.521  0.108
49400.9792   -5.008  0.110
49405.1506   -5.017  0.027
49406.0895   -4.473  0.090
49407.0212   -4.618  0.090
49410.0134   -4.691  0.098
49412.7419   -4.706  0.071
49413.0024   -4.702  0.162
49413.9487   -4.739  0.034
49414.2441   -4.589  0.158
49414.9652   -4.410  0.111
49415.9474   -4.545  0.035
49416.9401   -4.703  0.042
49417.9464   -4.747  0.047
49423.9521   -4.502  0.140
49424.2336   -4.947  0.137
49424.9391   -4.675  0.070
49425.2277   -4.688  0.150
49426.0852   -4.921  0.040
49426.2146   -4.543  0.061
49426.9438   -4.542  0.049
49427.9643   -4.378  0.106
49428.9369   -4.879  0.048
49429.1985   -4.589  0.150
49429.9594   -5.208  0.026
49432.9352   -4.666  0.060
49434.9426   -4.833  0.059
49453.0289   -4.672  0.082
49455.9753   -4.170  0.184
49457.1096   -4.431  0.109
49457.9664   -4.988  0.031
49458.9301   -4.870  0.028
49460.1442   -4.694  0.072
49460.8763   -4.685  0.055
49461.1344   -4.708  0.098
49461.9766   -4.590  0.056
49462.9501   -4.813  0.066
49464.0095   -4.816  0.062
49464.9499   -4.711  0.108
49465.9646   -4.453  0.089
49466.1165   -5.065  0.139
49466.9715   -4.459  0.085
49471.9796   -4.443  0.115
49473.0138   -4.394  0.101
49474.0333   -4.225  0.084
49478.9566   -4.689  0.035
49479.8988   -5.157  0.025
49482.0019   -4.904  0.044
49483.9752   -4.380  0.062
49484.8837   -4.875  0.029
49485.9501   -4.761  0.044
49487.9761   -5.023  0.033
49488.9612   -4.505  0.080
49489.9204   -4.805  0.091
49492.3138   -4.954  0.106
49492.9689   -4.515  0.185
49495.3204   -4.206  0.160
49496.9221   -5.104  0.151
49505.9716   -4.577  0.062
49509.9181   -5.183  0.041
49512.9176   -4.596  0.105
49513.2754   -4.857  0.175
49513.9129   -4.806  0.072
49514.3179   -4.742  0.064
49519.9753   -4.663  0.186
49523.2859   -4.610  0.074
49526.2936   -4.930  0.163
49530.9471   -4.735  0.144
49531.3260   -4.871  0.122
49532.2466   -5.189  0.062
49532.9259   -4.625  0.087
49533.3187   -5.051  0.042
49533.9341   -4.535  0.138
49535.2860   -4.479  0.146
49536.3418   -4.556  0.137
49538.8854   -4.266  0.187
49539.2899   -4.234  0.176
49540.2960   -4.308  0.147
49541.2773   -4.645  0.081
49542.2829   -4.938  0.035
49542.3198   -4.801  0.039
49542.9114   -4.359  0.097
49546.3146   -4.372  0.093
49547.3179   -4.442  0.092
49547.8954   -5.015  0.169
49550.3381   -5.123  0.108
49550.8864   -4.610  0.075
49551.3175   -4.614  0.091
49552.8813   -4.674  0.191
49556.3263   -4.533  0.184
49557.3277   -4.425  0.143
49557.8688   -4.772  0.085
49560.1691   -4.502  0.191
49560.3356   -4.991  0.102
49563.2476   -4.740  0.052
49567.1415   -4.679  0.126
49567.3284   -4.801  0.059
49568.1830   -4.678  0.060
49569.2219   -4.688  0.092
49569.3316   -4.388  0.140
49570.1838   -4.683  0.073
49572.1481   -4.355  0.157
49573.3310   -4.932  0.061
49574.1456   -4.753  0.169
49575.1467   -5.095  0.023
49578.3167   -4.775  0.089
49579.1392   -4.469  0.103
49579.3165   -4.856  0.040
49580.1472   -4.799  0.066
49580.3109   -4.619  0.029
49581.1046   -4.537  0.084
49581.3197   -4.613  0.072
49582.2625   -5.088  0.051
49586.1432   -5.090  0.191
49589.1743   -4.392  0.167
49590.1036   -4.938  0.068
49590.1087   -4.836  0.095
49591.2030   -4.707  0.035
49591.2959   -4.644  0.046
49592.1338   -4.943  0.057
49593.1028   -4.473  0.085
49596.1437   -4.629  0.117
49597.1329   -4.844  0.049
49598.2010   -4.735  0.058
49598.3055   -4.539  0.059
49599.1645   -4.532  0.091
49599.3057   -4.747  0.084
49600.1680   -4.226  0.128
49602.2427   -4.442  0.123
49603.1240   -5.125  0.045
49605.1417   -4.746  0.049
49606.1385   -4.581  0.047
49606.3041   -4.752  0.053
49607.1351   -4.660  0.046
49607.2867   -4.436  0.081
49608.0104   -5.079  0.168
49609.1349   -4.668  0.120
49609.2921   -4.549  0.081
49610.1624   -4.652  0.121
49610.2947   -4.805  0.095
49611.1241   -4.240  0.198
49611.2942   -4.889  0.087
49613.1182   -5.077  0.124
49619.0985   -4.458  0.197
49621.1318   -4.830  0.049
49621.2921   -4.879  0.095
49622.2609   -5.089  0.123
49624.1295   -4.680  0.083
49626.1114   -4.970  0.046
49628.1208   -4.401  0.117
49629.1708   -4.439  0.086
49630.1717   -4.486  0.171
49631.0939   -4.691  0.057
49631.2800   -4.664  0.074
49634.0400   -4.617  0.073
49635.0291   -5.003  0.043
49635.2719   -4.515  0.076
49636.0995   -4.934  0.072
49637.0707   -4.878  0.122
49638.1519   -4.619  0.092
49639.1273   -4.388  0.106
49641.1092   -4.704  0.052
49643.0187   -4.393  0.192
49646.0889   -4.658  0.170
49648.2201   -4.390  0.099
49649.0103   -4.202  0.173
49650.0073   -4.508  0.070
49650.2625   -5.000  0.058
49654.1472   -4.968  0.086
49655.0875   -4.874  0.132
49661.1541   -5.111  0.047
49665.1974   -4.573  0.067
49666.0637   -4.784  0.042
49667.0079   -4.648  0.074
49667.2256   -4.789  0.028
49668.1331   -4.289  0.089
49671.0242   -4.501  0.121
49671.2286   -4.755  0.087
49672.9670   -4.610  0.185
49674.0811   -4.592  0.120
49674.1989   -4.645  0.107
49677.0245   -4.592  0.173
49682.0094   -4.518  0.056
49682.2203   -4.668  0.060
49683.0365   -4.491  0.111
49688.0660   -4.782  0.069
49689.0305   -4.597  0.068
49690.0892   -4.381  0.066
49691.0168   -4.752  0.026
49692.0614   -4.888  0.023
49693.0831   -5.139  0.018
49694.0349   -4.931  0.043
49696.0696   -4.395  0.103
49697.0597   -4.857  0.038
49698.0798   -4.785  0.030
49699.1847   -4.643  0.054
49703.0398   -5.048  0.057
49704.1289   -4.825  0.082
49705.0348   -5.016  0.098
49715.9935   -4.832  0.101
49718.1475   -4.593  0.031
49724.0236   -4.691  0.043
49728.9541   -4.665  0.060
49730.1945   -5.178  0.020
49731.0494   -4.571  0.061
49738.2380   -4.647  0.129
49742.1141   -4.572  0.051
49746.1586   -4.752  0.039
49748.1199   -4.366  0.061
49749.1307   -4.617  0.084
49750.2253   -4.688  0.044
49752.0271   -4.548  0.036
49753.1559   -4.645  0.037
49755.0375   -5.004  0.053
49756.1437   -4.803  0.026
49757.1967   -4.722  0.084
49760.0797   -4.682  0.041
49761.2533   -4.450  0.102
49763.0712   -4.707  0.084
49765.2050   -4.337  0.162
49768.1042   -5.061  0.131
49785.0121   -4.640  0.065
49787.1908   -4.570  0.123
49790.2260   -4.572  0.086
49790.9921   -4.356  0.115
49795.9908   -4.438  0.098
49798.0050   -4.765  0.047
49799.9778   -4.739  0.028
49801.0692   -5.114  0.040
49802.0110   -4.531  0.070
49803.1541   -4.885  0.055
49804.9788   -4.981  0.130
49806.1792   -3.948  0.118
49806.9856   -4.402  0.092
49808.1603   -4.998  0.068
49808.9822   -4.649  0.036
49810.0066   -4.718  0.047
49811.0050   -4.956  0.028
49819.1445   -4.941  0.156
49827.0040   -4.659  0.105
49829.0585   -4.887  0.041
49831.9683   -4.798  0.063
49836.0156   -4.461  0.050
49843.0079   -4.465  0.113
49856.0466   -4.690  0.142
49856.9788   -4.412  0.072
49858.9655   -4.203  0.083
49862.9292   -4.353  0.158
49866.8855   -4.955  0.030
49868.9813   -4.417  0.088
49872.9464   -5.192  0.032
49875.8765   -5.011  0.112
49887.8820   -4.755  0.065
49889.8695   -4.522  0.122
49890.8834   -4.390  0.070
49891.8766   -4.575  0.045
49895.8662   -4.746  0.056
49906.3198   -4.839  0.064
49908.3113   -4.847  0.071
49913.8855   -4.802  0.168
49917.3392   -4.617  0.105
49918.2881   -4.941  0.065
49922.2297   -4.796  0.057
49928.1466   -5.120  0.077
49930.2355   -4.425  0.121
49940.1595   -4.756  0.156
49941.2976   -4.722  0.102
49942.1407   -4.664  0.120
49943.2135   -4.554  0.082
49944.2064   -4.693  0.064
49945.2296   -5.026  0.093
49946.2181   -5.001  0.126
49947.2980   -4.971  0.107
49950.1050   -4.934  0.092
49952.1251   -4.447  0.174
49953.2052   -4.407  0.062
49954.1229   -4.735  0.069
49955.2106   -4.555  0.170
49956.2974   -4.397  0.164
49958.0751   -4.730  0.053
49962.0884   -4.626  0.080
49964.2703   -5.192  0.111
49967.1866   -5.067  0.068
49968.1776   -5.042  0.066
49971.0446   -4.929  0.139
49973.0580   -4.414  0.099
49975.2607   -5.178  0.032
49983.0206   -4.784  0.068
49987.0833   -4.705  0.073
49988.0312   -5.062  0.042
49995.0605   -4.631  0.094
49995.2667   -4.535  0.083
49997.0945   -4.452  0.129
49999.1748   -4.338  0.187
50006.0898   -5.019  0.031
50007.0759   -4.892  0.037
50008.1580   -4.936  0.071
50014.0431   -4.463  0.079
50020.2028   -4.685  0.060
50022.1443   -4.524  0.074
50023.1776   -4.630  0.150
50034.0223   -4.436  0.173
50039.0970   -4.860  0.022
50039.2238   -4.452  0.041
50046.0819   -5.116  0.031
50047.0671   -4.759  0.106
50048.1423   -4.936  0.059
50049.1604   -4.418  0.056
50055.1803   -4.611  0.052
50058.0471   -4.769  0.164
50059.0587   -4.543  0.099
50062.0573   -4.736  0.086
50062.2294   -4.226  0.195
50064.0277   -4.229  0.095
50067.0609   -4.968  0.030
50071.9972   -4.843  0.023
50073.0597   -4.713  0.078
50075.0289   -4.276  0.082
50078.1005   -4.752  0.029
50079.2328   -4.012  0.169
50087.1580   -4.970  0.047
50089.0435   -4.819  0.038
50090.0374   -4.972  0.039
50092.1105   -4.643  0.049
50096.0634   -5.085  0.024
50100.1766   -4.345  0.104
50102.1161   -4.784  0.033
50106.0414   -4.853  0.032
50108.0782   -5.064  0.022
50109.0740   -4.809  0.027
50110.0809   -4.454  0.032
50124.0256   -4.763  0.065
50125.0624   -5.060  0.039
50127.0579   -4.630  0.034
50128.0609   -4.635  0.037
50129.0710   -4.766  0.039
50132.0446   -4.423  0.050
50132.9667   -4.596  0.052
50134.9581   -4.715  0.081
50136.0208   -4.996  0.066
50138.2689   -4.670  0.199
50139.1145   -4.420  0.057
50141.9845   -4.591  0.049
50146.0092   -4.862  0.103
50151.9939   -4.743  0.050
50154.2157   -4.769  0.114
50156.0549   -4.575  0.045
50157.9642   -5.329  0.094
50162.0378   -4.462  0.131
50164.1874   -4.322  0.165
50169.1395   -4.607  0.077
50170.9652   -4.294  0.099
50174.0994   -4.600  0.129
50174.9962   -5.066  0.186
50178.9620   -4.831  0.087
50181.9894   -4.370  0.076
50185.9459   -5.053  0.054
50188.9415   -4.878  0.085
50192.9203   -4.454  0.047
50194.0245   -4.559  0.048
50198.0341   -4.777  0.076
50199.0667   -4.548  0.155
50199.9471   -4.531  0.092
50201.9564   -4.798  0.073
50206.9247   -4.886  0.096
50212.9083   -4.739  0.047
50214.9336   -4.359  0.108
50216.0492   -5.094  0.114
50218.0409   -4.615  0.064
50218.8752   -5.230  0.019
50219.9120   -4.932  0.031
50223.9675   -4.682  0.076
50224.9110   -5.053  0.131
50224.9807   -4.953  0.038
